Video,Shot_Boundary,Video,Duration,Video,Entropy,Video,Average_Intensities_60,Video,Optical_Flow,Video,Funny,Video,Average_Memorability,Video,Language,Video,Topics,Video,Average_Intensities,Video,Average_Intensities_30,Video,Average_Hue,Video,Exciting,Video,Median_Hue,Video,Effectiveness,Video,Sentiments
dSi0fJq0wKI,21.0,NTYtw7NDm9o,16,dSi0fJq0wKI,0.8812908992306927,b2UUhm4edyc,0.2319336685229996,pDISaoGsZZA,1033282.55215625,b2UUhm4edyc,0.0,dKj4PDldebc,0.7241632289120129,qo9lEPZ_0ao,1.0,4Zv9vRz4QYM,15,b2UUhm4edyc,0.21130592898965145,b2UUhm4edyc,0.2462216048468641,b2UUhm4edyc,"[0.023069399055918656, 0.06547811138344227, 0.1192752019789397]",b2UUhm4edyc,0.6,b2UUhm4edyc,"[0.014896514161220044, 0.04869281045751634, 0.08646514161220044]",b2UUhm4edyc,4,b2UUhm4edyc,5
ST0cR2-JcZ0,0.0,B-xG3D8OMQk,30,ST0cR2-JcZ0,0.0,Jg5--STf-iE,0.1958522307036872,eJvwxDTlue8,1456381.0787666666,Jg5--STf-iE,0.2,sR7kyIxQ000,0.7246027986208597,6xy_lt-Z5b0,1.0,oeYKFRV34kY,37,Jg5--STf-iE,0.14268217188137494,Jg5--STf-iE,0.18252890625275087,Jg5--STf-iE,"[0.0, 0.0, 0.0]",Jg5--STf-iE,0.2,Jg5--STf-iE,"[0.0, 0.0, 0.0]",Jg5--STf-iE,3,Jg5--STf-iE,21
o3MbbQhZfq4,15.0,M-XIMtd8ilM,15,o3MbbQhZfq4,1.0,XLpQDBP20X0,0.16962683675828927,we1c5uzYsTI,703617.3975217392,XLpQDBP20X0,0.2,5Jfn-U6EGzU,0.7243727374076844,XdA4OtR88bc,1.0,Kx48dmDB28U,18,XLpQDBP20X0,0.1274600457491714,XLpQDBP20X0,0.21113021150999373,XLpQDBP20X0,"[0.0010859929078014178, 0.0009972245399341765, 0.0006083414453251752]",XLpQDBP20X0,0.4,XLpQDBP20X0,"[0.0, 0.0, 0.0]",XLpQDBP20X0,3,btu1hCc5F_U,18
gbDtpeS0iaU,12.0,w04xmH2SOLA,94,gbDtpeS0iaU,0.7219280948873623,dKj4PDldebc,0.25011211931987404,yZ1XM9LwS64,1123119.9228599998,dKj4PDldebc,0.6,mG4Di2nytAk,0.7254589531156752,yVI7JelAzPc,1.0,JOJ01KXTw-A,27,dKj4PDldebc,0.3785864347710821,dKj4PDldebc,0.17232276917366324,dKj4PDldebc,"[0.9302753997432309, 0.928389020191412, 0.9244904440943038]",dKj4PDldebc,0.4,dKj4PDldebc,"[0.9310224089635855, 0.9315056022408963, 0.9306582633053222]",dKj4PDldebc,3,dKj4PDldebc,6
pvVNY2YC5zI,11.0,4Zv9vRz4QYM,30,pvVNY2YC5zI,0.8485481782946158,sR7kyIxQ000,0.2770537157623949,315bcBoZoLw,1242600.4720800002,sR7kyIxQ000,0.6,TCKVc-y3Uak,0.7257596850395203,4tA8wtLaui4,1.0,PKvNCP76fvM,26,sR7kyIxQ000,0.24561903182804176,sR7kyIxQ000,0.2805885660503913,sR7kyIxQ000,"[0.16862745098039217, 0.16862745098039217, 0.16862745098039217]",sR7kyIxQ000,0.8,sR7kyIxQ000,"[0.17652505446623093, 0.17652505446623093, 0.17652505446623093]",sR7kyIxQ000,3,9grrfloJCgc,5
QtznmBe_T8w,25.0,oeYKFRV34kY,60,QtznmBe_T8w,0.9945386816500112,5Jfn-U6EGzU,0.35421722556978225,82kYQ7j7X2s,506799.6379032258,5Jfn-U6EGzU,0.2,7QV-F7rlmtY,0.7251354075711349,bg_zxsxyKyM,1.0,0ji_-OJlVbI,9,5Jfn-U6EGzU,0.3896996943255526,5Jfn-U6EGzU,0.3016049127593146,5Jfn-U6EGzU,"[0.45095277642737525, 0.4504143709825527, 0.45012849079025524]",5Jfn-U6EGzU,0.6,5Jfn-U6EGzU,"[0.46942148760330576, 0.46972937935504777, 0.46969696969696967]",5Jfn-U6EGzU,5,5Jfn-U6EGzU,18
ryaUGJ9Oljg,3.0,Kx48dmDB28U,60,ryaUGJ9Oljg,0.7219280948873623,mG4Di2nytAk,0.3359534715449664,nZH6YKmtQV8,1362609.1669580643,mG4Di2nytAk,0.2,GXru4Q7Lgxo,0.7256198551343835,RZNFH-jH-eo,1.0,_XOa7zVqxA4,17,mG4Di2nytAk,0.3998542184284982,mG4Di2nytAk,0.3588892890677533,mG4Di2nytAk,"[0.38248878903413197, 0.38368164488017426, 0.38401075708060994]",mG4Di2nytAk,0.4,mG4Di2nytAk,"[0.38078431372549015, 0.3837908496732026, 0.3829411764705883]",mG4Di2nytAk,5,mG4Di2nytAk,1
py5J2ucsK9Q,19.0,JOJ01KXTw-A,61,py5J2ucsK9Q,0.9414231081869792,TCKVc-y3Uak,0.7363805124650591,8iHEQxJXq9I,156259.71554333332,TCKVc-y3Uak,0.2,9WoM2bHfr48,0.7249436350095839,XqORbzbEfoM,1.0,b2UUhm4edyc,26,TCKVc-y3Uak,0.7668339450017412,TCKVc-y3Uak,0.6890974252252261,TCKVc-y3Uak,"[0.715814688086456, 0.7138623163786967, 0.7109913528117524]",TCKVc-y3Uak,0.4,TCKVc-y3Uak,"[0.8252378178994371, 0.8215492137449039, 0.815414482624733]",TCKVc-y3Uak,4,TCKVc-y3Uak,14
LRgqD7JgF-U,32.0,PKvNCP76fvM,15,LRgqD7JgF-U,0.9587118829771318,7QV-F7rlmtY,0.8933853648879133,WrE6iE7xnN0,1972369.7767058825,7QV-F7rlmtY,0.0,aZSzMIFZT7Q,0.7253794946840831,sfluIhj8Ef4,1.0,Jg5--STf-iE,10,7QV-F7rlmtY,0.8821491400030741,7QV-F7rlmtY,0.8685211674795281,7QV-F7rlmtY,"[0.8875470771058983, 0.8994939925270791, 0.8992949146441765]",7QV-F7rlmtY,0.2,7QV-F7rlmtY,"[0.8889757301522008, 0.9005690388043329, 0.9002605237899356]",7QV-F7rlmtY,3,7QV-F7rlmtY,5
b8TC7zxvWBs,25.0,0ji_-OJlVbI,109,b8TC7zxvWBs,0.7578784625383955,GXru4Q7Lgxo,0.4557256754691829,sNWrEsHw1tI,1534614.995766667,GXru4Q7Lgxo,0.6,Bfd4wc4XChQ,0.7256069402945671,OX98015fQFI,0.0,XLpQDBP20X0,19,GXru4Q7Lgxo,0.493887797903988,GXru4Q7Lgxo,0.3809369076111515,GXru4Q7Lgxo,"[0.5842101553010585, 0.5837497830990803, 0.5833937040893056]",GXru4Q7Lgxo,0.6,GXru4Q7Lgxo,"[0.5828735033836544, 0.5833246572965469, 0.5830470241193824]",GXru4Q7Lgxo,3,GXru4Q7Lgxo,6
s2DTEADGSpw,19.0,_XOa7zVqxA4,90,s2DTEADGSpw,0.9744894033980523,aZSzMIFZT7Q,0.4059628103835269,DkJ2tyCzyiA,1804802.4872613891,aZSzMIFZT7Q,0.8,Clu36dt2y88,0.7251640442878969,dxtVed45gVo,1.0,dKj4PDldebc,26,aZSzMIFZT7Q,0.2948167233900795,aZSzMIFZT7Q,0.426987118272349,aZSzMIFZT7Q,"[0.0, 0.0, 0.0]",aZSzMIFZT7Q,0.8,aZSzMIFZT7Q,"[0.0, 0.0, 0.0]",aZSzMIFZT7Q,5,9WoM2bHfr48,6
PmrTDZy3f2M,37.0,b2UUhm4edyc,30,PmrTDZy3f2M,0.960362270315478,Bfd4wc4XChQ,0.4123593727625001,_AQl4lUrov0,751882.8537333333,Bfd4wc4XChQ,0.4,KSRHLwYgLSM,0.7252053394913673,8uK-mCxVl84,1.0,sR7kyIxQ000,10,Bfd4wc4XChQ,0.4372244154437933,Bfd4wc4XChQ,0.4078042313798856,Bfd4wc4XChQ,"[0.45413418458781357, 0.45472621934078294, 0.4553029025230166]",Bfd4wc4XChQ,1.0,Bfd4wc4XChQ,"[0.5228758169934641, 0.5241092135779043, 0.5250263546278726]",Bfd4wc4XChQ,3,wVheMazNeM4,14
b-CJNGx_Q0A,21.0,Jg5--STf-iE,22,b-CJNGx_Q0A,0.99819587904281,Clu36dt2y88,0.5124687855509971,hzkuTNxrqAM,1579385.663333333,Clu36dt2y88,0.8,0lkHzmmSyAE,0.7257903181016445,82kYQ7j7X2s,1.0,5Jfn-U6EGzU,19,Clu36dt2y88,0.4531020078144756,Clu36dt2y88,0.5705413330156129,Clu36dt2y88,"[0.3174014801999231, 0.3182243741723268, 0.3192431863813062]",Clu36dt2y88,0.6,Clu36dt2y88,"[0.31669870562604124, 0.31762142765602974, 0.3186082276047674]",Clu36dt2y88,1,Bfd4wc4XChQ,1
sAhHHpzXOI8,8.0,XLpQDBP20X0,47,sAhHHpzXOI8,0.9587118829771318,KSRHLwYgLSM,0.30095515409457035,LTunhRVyREU,706041.2832000002,KSRHLwYgLSM,0.2,g4Verk1Bgow,0.7252736290295919,6kkeGgRG-uE,1.0,mG4Di2nytAk,19,KSRHLwYgLSM,0.2733634266660425,KSRHLwYgLSM,0.28183090693839263,KSRHLwYgLSM,"[0.24930033587509084, 0.24922272149600577, 0.24909665486564997]",KSRHLwYgLSM,0.6,KSRHLwYgLSM,"[0.22832244008714597, 0.22826797385620917, 0.22821350762527232]",KSRHLwYgLSM,3,Clu36dt2y88,12
RvUIbqKyppY,8.0,dKj4PDldebc,93,RvUIbqKyppY,0.8112781244591328,ORHnJ1K6mGc,0.4778364184738865,hInnyzLGS2I,1055920.7146387098,ORHnJ1K6mGc,0.6,p0LtpDFxHCQ,0.7258636458561971,cTfmQht0AdE,1.0,TCKVc-y3Uak,24,ORHnJ1K6mGc,0.5120372664641427,ORHnJ1K6mGc,0.4952720669702652,ORHnJ1K6mGc,"[0.6053987143102856, 0.6022481295149639, 0.5945206613347092]",ORHnJ1K6mGc,0.4,ORHnJ1K6mGc,"[0.6243034055727554, 0.6199174406604747, 0.6081011351909185]",ORHnJ1K6mGc,5,KSRHLwYgLSM,5
Dlf1_vuIR4I,54.0,9grrfloJCgc,60,Dlf1_vuIR4I,0.9668701645630144,0lkHzmmSyAE,0.6271150194050809,rClJW9gnchc,1067524.7824704915,0lkHzmmSyAE,0.8,JK_NinOmFWw,0.7257244356216923,MXCZVmQ74OA,1.0,7QV-F7rlmtY,15,0lkHzmmSyAE,0.6290041812977739,0lkHzmmSyAE,0.5580597648954673,0lkHzmmSyAE,"[0.6580369828015956, 0.6753589059211262, 0.6821114434474352]",0lkHzmmSyAE,0.8,0lkHzmmSyAE,"[0.6574775672981057, 0.6763958125623131, 0.6832336324360252]",0lkHzmmSyAE,3,0lkHzmmSyAE,6
Lu8To4CwPfg,17.0,5Jfn-U6EGzU,49,Lu8To4CwPfg,0.9871377743721864,g4Verk1Bgow,0.6973186579637317,p9Y24MFOfFU,777771.2246666666,g4Verk1Bgow,0.2,26bw-hBiAAI,0.7243569731712342,wJukf4ifuKs,1.0,GXru4Q7Lgxo,7,g4Verk1Bgow,0.7090464247297963,g4Verk1Bgow,0.6473620479171499,g4Verk1Bgow,"[0.7930551016702975, 0.7914667302106027, 0.7887545388525776]",g4Verk1Bgow,0.6,g4Verk1Bgow,"[0.786437908496732, 0.785375816993464, 0.7842592592592593]",g4Verk1Bgow,3,g4Verk1Bgow,18
BZ1Y2-KV1kg,14.0,uAgxZ-l5pY8,41,BZ1Y2-KV1kg,0.8812908992306927,p0LtpDFxHCQ,0.3731154958322225,9kc6UYdC5nY,1058854.464757576,p0LtpDFxHCQ,0.2,ZsFUqPYlYjQ,0.7257636427879334,B4kwU1kjOV0,0.0,9WoM2bHfr48,3,p0LtpDFxHCQ,0.3903546638443917,p0LtpDFxHCQ,0.3915321186029394,p0LtpDFxHCQ,"[0.5526137166578344, 0.5500094159285339, 0.5463463358316298]",p0LtpDFxHCQ,0.8,p0LtpDFxHCQ,"[0.5666212430918314, 0.5661064425770308, 0.5654553713377243]",p0LtpDFxHCQ,3,HHPzxa6znPU,5
SxgcPuY58Js,52.0,mG4Di2nytAk,30,SxgcPuY58Js,0.9876925088958034,JK_NinOmFWw,0.3951025270904013,gMa5xYEMyls,800406.3342666666,JK_NinOmFWw,0.4,2S2VUCdbhg0,0.7251957019170125,p5n2x0ox47w,1.0,YLorRByRe0Q,21,JK_NinOmFWw,0.3791339317134879,JK_NinOmFWw,0.39893509473546906,JK_NinOmFWw,"[0.07909149265766909, 0.0790926067396655, 0.07922592521857223]",JK_NinOmFWw,0.6,JK_NinOmFWw,"[0.07845683728036669, 0.07848230201171377, 0.07850776674306087]",JK_NinOmFWw,3,JK_NinOmFWw,15
XxQyVD2dJYs,57.0,TCKVc-y3Uak,42,XxQyVD2dJYs,0.9997699662429028,26bw-hBiAAI,0.23580957852326,HHPzxa6znPU,969295.0990731092,26bw-hBiAAI,0.2,7DrFY3H-u8w,0.7244046599634232,r_dbSSQotZ0,1.0,Bfd4wc4XChQ,19,26bw-hBiAAI,0.19478638785040567,26bw-hBiAAI,0.2670246593968088,26bw-hBiAAI,"[0.20494086523498287, 0.2052975912587256, 0.20502228669245476]",26bw-hBiAAI,0.6,26bw-hBiAAI,"[0.19066293183940244, 0.19063625450180074, 0.18898225957049486]",26bw-hBiAAI,3,26bw-hBiAAI,4
KKKOpKvk9Ok,29.0,7QV-F7rlmtY,95,KKKOpKvk9Ok,0.9869444983748494,ZsFUqPYlYjQ,0.4185500976826481,9Sn8H42FZcI,1577331.4147419352,ZsFUqPYlYjQ,0.2,8iA2G4xlEpk,0.7252526998519897,MpTe49ha0lU,1.0,Clu36dt2y88,2,ZsFUqPYlYjQ,0.2969233314491421,ZsFUqPYlYjQ,0.42286518704275255,ZsFUqPYlYjQ,"[0.0, 0.0, 0.0]",ZsFUqPYlYjQ,0.6,ZsFUqPYlYjQ,"[0.0, 0.0, 0.0]",ZsFUqPYlYjQ,5,ZsFUqPYlYjQ,1
n0r3USJnZnA,5.0,GXru4Q7Lgxo,45,n0r3USJnZnA,0.6500224216483541,2S2VUCdbhg0,0.7742440583249117,1Dp0aCWbQSE,1502582.4840333331,2S2VUCdbhg0,0.8,0ljPuSfPbSw,0.7251417504416572,1pda__NOfts,1.0,KSRHLwYgLSM,26,2S2VUCdbhg0,0.8196916898139467,2S2VUCdbhg0,0.7707763672336221,2S2VUCdbhg0,"[0.8812740681858332, 0.8812803612435967, 0.881290739268681]",2S2VUCdbhg0,0.4,2S2VUCdbhg0,"[0.8816110227874934, 0.8816110227874934, 0.8816110227874934]",2S2VUCdbhg0,4,2S2VUCdbhg0,6
xtJqw--DGl8,36.0,Bfd4wc4XChQ,74,xtJqw--DGl8,0.9886994082884974,7DrFY3H-u8w,0.3950274395329834,LpjojQea7Lw,1382447.8417333334,7DrFY3H-u8w,0.4,VhK5gJDmSc8,0.7262285119957395,4vGcH0Bk3hg,1.0,0lkHzmmSyAE,17,7DrFY3H-u8w,0.3837689820841613,7DrFY3H-u8w,0.4002021737185758,7DrFY3H-u8w,"[0.2659134636194434, 0.4972476518201097, 0.49101953750595195]",7DrFY3H-u8w,0.8,7DrFY3H-u8w,"[0.24699389689650694, 0.5389429944163096, 0.5342163355408388]",7DrFY3H-u8w,5,7DrFY3H-u8w,4
DM58BGhJ6oo,4.0,Clu36dt2y88,61,DM58BGhJ6oo,0.3760198509692728,8iA2G4xlEpk,0.3820009440360265,1QA9pvLiu_s,301361.4013066667,8iA2G4xlEpk,0.6,NnzBnGG8YRA,0.7259859693677801,ftgxuNLVvVw,1.0,g4Verk1Bgow,10,8iA2G4xlEpk,0.39417640111116775,8iA2G4xlEpk,0.4017466875359326,8iA2G4xlEpk,"[0.3644512527233116, 0.36532560593681923, 0.36687256036673926]",8iA2G4xlEpk,0.4,8iA2G4xlEpk,"[0.3819989106753813, 0.38420479302832244, 0.385838779956427]",8iA2G4xlEpk,2,8iA2G4xlEpk,15
MX145Tu4MHY,40.0,KSRHLwYgLSM,15,MX145Tu4MHY,0.9456603046006402,0ljPuSfPbSw,0.6841312027019665,u51OxZF1ltI,830643.1018633335,0ljPuSfPbSw,0.8,bRKqFFIw18w,0.7253187075257301,OowcDddCdwQ,1.0,HHPzxa6znPU,21,0ljPuSfPbSw,0.6755488865580909,0ljPuSfPbSw,0.6836094882040696,0ljPuSfPbSw,"[0.8025236046122992, 0.8082473401292344, 0.8089974422534169]",0ljPuSfPbSw,0.8,0ljPuSfPbSw,"[0.8334670231729056, 0.839126559714795, 0.8398395721925134]",0ljPuSfPbSw,3,intua_p4kE0,5
hE3XQXd99iw,10.0,0lkHzmmSyAE,98,hE3XQXd99iw,0.4924109213158984,VhK5gJDmSc8,0.4914613747475265,8Suu84khNGY,1137789.7772424242,VhK5gJDmSc8,0.0,fyakMTYNtns,0.7261858060956001,lzOe1J8pZB8,1.0,JK_NinOmFWw,12,VhK5gJDmSc8,0.40488917393771945,VhK5gJDmSc8,0.4450943403895679,VhK5gJDmSc8,"[0.09118041938997815, 0.09148293391430656, 0.09392619825708062]",VhK5gJDmSc8,0.0,VhK5gJDmSc8,"[0.09145969498910676, 0.09202614379084967, 0.09411764705882353]",VhK5gJDmSc8,3,VhK5gJDmSc8,5
jgC8y0ksrRg,17.0,g4Verk1Bgow,30,jgC8y0ksrRg,0.9932338197397066,NnzBnGG8YRA,0.7188920640680612,8hDtBVP3U4Q,1200420.9446261679,NnzBnGG8YRA,0.0,MNjWQlr63i4,0.7244757895774029,F-z_WSTjr7c,1.0,26bw-hBiAAI,26,NnzBnGG8YRA,0.7603670272924218,NnzBnGG8YRA,0.6830966046561999,NnzBnGG8YRA,"[0.7773541083099906, 0.7789674908424906, 0.7810118598721538]",NnzBnGG8YRA,0.0,NnzBnGG8YRA,"[0.7793363499245852, 0.7794440853264383, 0.7789269553975436]",NnzBnGG8YRA,4,NnzBnGG8YRA,2
eU17_kd-e4w,38.0,p0LtpDFxHCQ,108,eU17_kd-e4w,0.955931263789648,bRKqFFIw18w,0.5001700027743479,OWZ6xtVLmzA,1481694.8450000002,bRKqFFIw18w,0.2,-V2r_9Um2Tw,0.7255691452459856,xM0rsYbAO_k,1.0,ZsFUqPYlYjQ,1,bRKqFFIw18w,0.5218710183714409,bRKqFFIw18w,0.4311019816443826,bRKqFFIw18w,"[0.2257771374315492, 0.5046176691397279, 0.4878129968203498]",bRKqFFIw18w,0.6,bRKqFFIw18w,"[0.22718600953895074, 0.5420773714891363, 0.5231584525702173]",bRKqFFIw18w,5,bRKqFFIw18w,14
EkcRPhF2gO0,42.0,JK_NinOmFWw,62,EkcRPhF2gO0,0.8812908992306927,fyakMTYNtns,0.395358376024026,bWUIugV3AGc,758746.6876728261,fyakMTYNtns,0.8,gJGPsrTaGiw,0.7226969170570373,fk3-cuv8q1M,1.0,2S2VUCdbhg0,6,fyakMTYNtns,0.4079887793770612,fyakMTYNtns,0.3734426011144985,fyakMTYNtns,"[0.45308619281045753, 0.4599720860566449, 0.4650721677559914]",fyakMTYNtns,0.2,fyakMTYNtns,"[0.4769607843137255, 0.4875272331154684, 0.49330065359477127]",fyakMTYNtns,3,fyakMTYNtns,25
Om5zrGo1n6c,38.0,26bw-hBiAAI,49,Om5zrGo1n6c,0.978070970973496,MNjWQlr63i4,0.2854069577611256,BSaBDtpts4c,444606.01390909095,MNjWQlr63i4,0.0,dac6BZCv258,0.7249125412532261,kw03nalTAMQ,1.0,7DrFY3H-u8w,10,MNjWQlr63i4,0.2901238870102561,MNjWQlr63i4,0.2813244361901151,MNjWQlr63i4,"[0.2824278147868833, 0.2868083312384783, 0.28794405689626296]",MNjWQlr63i4,0.2,MNjWQlr63i4,"[0.22908496732026143, 0.23200938495056142, 0.23336685101390986]",MNjWQlr63i4,4,MNjWQlr63i4,14
qi6n_-wB154,1.0,ZsFUqPYlYjQ,30,qi6n_-wB154,0.21084230031853213,-V2r_9Um2Tw,0.4226884329348857,dt8WKBM6Tjs,1108622.9981566663,-V2r_9Um2Tw,0.2,MWWTabHiV2E,0.7242403893094314,mqtY88BUi0M,1.0,8iA2G4xlEpk,15,-V2r_9Um2Tw,0.43137318453184176,-V2r_9Um2Tw,0.3824394175041581,-V2r_9Um2Tw,"[0.34335647730462304, 0.33611248947431727, 0.340408308773407]",-V2r_9Um2Tw,0.4,-V2r_9Um2Tw,"[0.3300673643690605, 0.31817635029471913, 0.3352700589438229]",-V2r_9Um2Tw,2,-V2r_9Um2Tw,15
EbnWbdR9wSY,17.0,2S2VUCdbhg0,31,EbnWbdR9wSY,1.0,gJGPsrTaGiw,0.1484753859791602,l7IP5SV6GqQ,556186.6598666668,gJGPsrTaGiw,1.0,kEhUA5OYm1M,0.7285089135169983,z0nrVYvE0b8,1.0,0ljPuSfPbSw,19,gJGPsrTaGiw,0.08595608655512209,gJGPsrTaGiw,0.20074880809754456,gJGPsrTaGiw,"[0.0, 0.0, 0.0]",gJGPsrTaGiw,0.6,gJGPsrTaGiw,"[0.0, 0.0, 0.0]",gJGPsrTaGiw,1,gJGPsrTaGiw,6
8Z9hWVZ_BiM,34.0,7DrFY3H-u8w,60,8Z9hWVZ_BiM,0.9932338197397066,dac6BZCv258,0.4353667189574578,sF0M_Rpv4Os,640811.093254074,dac6BZCv258,0.8,AU1iq9rqYJ0,0.7239935696125029,n6sAGZ5F7Cc,1.0,VhK5gJDmSc8,9,dac6BZCv258,0.42166805105739796,dac6BZCv258,0.4919385259084813,dac6BZCv258,"[0.5430399584076055, 0.5356237002376709, 0.5276071994454345]",dac6BZCv258,0.6,dac6BZCv258,"[0.5777480689245394, 0.5728461081402257, 0.5700237670825906]",dac6BZCv258,4,dac6BZCv258,25
sNBdU0PwWKU,37.0,8iA2G4xlEpk,30,sNBdU0PwWKU,0.99211169200215,MWWTabHiV2E,0.5214248828138729,_BZsIY6PUPU,1312882.2687828948,MWWTabHiV2E,0.0,n4OAtMEXNfc,0.7258338391780853,fXT3Sma4-rg,1.0,NnzBnGG8YRA,17,MWWTabHiV2E,0.5007313406969444,MWWTabHiV2E,0.5625617214771755,MWWTabHiV2E,"[0.5207092689226233, 0.5205338129875607, 0.5202083772577132]",MWWTabHiV2E,0.8,MWWTabHiV2E,"[0.5294539321104785, 0.5289479232553236, 0.5280413240565044]",MWWTabHiV2E,5,xfBo1wwM3eI,1
0PgjcgqFYP4,6.0,0ljPuSfPbSw,70,0PgjcgqFYP4,0.7219280948873623,kEhUA5OYm1M,0.5913306049708218,we3aNazTODs,272668.88350000005,kEhUA5OYm1M,0.8,ieSzsh4hJWI,0.7242507338523865,pk2hJRVijm0,1.0,bRKqFFIw18w,4,kEhUA5OYm1M,0.8050575442062595,kEhUA5OYm1M,0.5566450644724561,kEhUA5OYm1M,"[0.9921568627450981, 0.9921568627450981, 0.9921568627450981]",kEhUA5OYm1M,0.4,kEhUA5OYm1M,"[0.9921568627450981, 0.9921568627450981, 0.9921568627450981]",kEhUA5OYm1M,1,kEhUA5OYm1M,4
z62vD5BDDUE,28.0,MWWTabHiV2E,62,z62vD5BDDUE,0.9895875212220556,AU1iq9rqYJ0,0.35134371690870736,DyMtcblMXfM,851237.2720757575,AU1iq9rqYJ0,0.8,1lMxZNFripE,0.7244515262152019,P0N5JcFqx4M,1.0,fyakMTYNtns,12,AU1iq9rqYJ0,0.34235500533495666,AU1iq9rqYJ0,0.3443801819888805,AU1iq9rqYJ0,"[0.5222758742672325, 0.5258803315140492, 0.5316981672394046]",AU1iq9rqYJ0,0.4,AU1iq9rqYJ0,"[0.5612694562361027, 0.5682029512836062, 0.5738629472407519]",AU1iq9rqYJ0,2,AU1iq9rqYJ0,14
MOBdTP9ZB-I,11.0,VhK5gJDmSc8,30,MOBdTP9ZB-I,0.9480782435939054,n4OAtMEXNfc,0.4836687436093139,g4qWbtSCxtc,1062974.548333333,n4OAtMEXNfc,0.4,lN2fuKPDzHA,0.7273022508134648,q8MLuni8rzc,1.0,MNjWQlr63i4,4,n4OAtMEXNfc,0.4182001808706581,n4OAtMEXNfc,0.4141127267461472,n4OAtMEXNfc,"[0.061332320971867, 0.06128356777493603, 0.06118899190110826]",n4OAtMEXNfc,0.8,n4OAtMEXNfc,"[0.061636828644501276, 0.06095481670929241, 0.060741687979539646]",n4OAtMEXNfc,3,n4OAtMEXNfc,1
82n1PX1hVEY,51.0,NnzBnGG8YRA,30,82n1PX1hVEY,0.9894340222202264,ieSzsh4hJWI,0.2868173891490184,ZXXXTD2iKUU,1544475.71109375,ieSzsh4hJWI,0.8,kQyAJv_Ordg,0.7235322803258896,KZMYWAW-5Js,1.0,-V2r_9Um2Tw,10,ieSzsh4hJWI,0.2851167953050472,ieSzsh4hJWI,0.2912573391758367,ieSzsh4hJWI,"[0.269554413928927, 0.2826606663636757, 0.2720691306323856]",ieSzsh4hJWI,0.8,ieSzsh4hJWI,"[0.24994156603038567, 0.2674717569146864, 0.2576808206726399]",ieSzsh4hJWI,5,ieSzsh4hJWI,1
Owq4457dtXE,56.0,bRKqFFIw18w,15,Owq4457dtXE,0.9456603046006402,1lMxZNFripE,0.44754109100399375,aumsEbfWnjk,1497509.9231170213,1lMxZNFripE,0.4,gEpfTicDVUE,0.7251110792160034,dDTBnsqxZ3k,1.0,gJGPsrTaGiw,10,1lMxZNFripE,0.4590205531535583,1lMxZNFripE,0.4629796927049597,1lMxZNFripE,"[0.7414730919249423, 0.7411773930002108, 0.7405216020099802]",1lMxZNFripE,1.0,1lMxZNFripE,"[0.760573476702509, 0.7603204722749315, 0.7594771241830065]",1lMxZNFripE,5,1lMxZNFripE,4
RsCoPb43TUk,26.0,D3J7R6WBJJc,67,RsCoPb43TUk,0.5665095065529053,lN2fuKPDzHA,0.6344698219280765,T36fK0A8ByI,570692.0210399999,lN2fuKPDzHA,0.4,eQL3EiJnXFU,0.7245886921882629,u-K6ymOtnzE,1.0,dac6BZCv258,20,lN2fuKPDzHA,0.6221200889544648,lN2fuKPDzHA,0.6889675835086487,lN2fuKPDzHA,"[0.6342354500583083, 0.6350895980798957, 0.6364996406584769]",lN2fuKPDzHA,0.4,lN2fuKPDzHA,"[0.6579122935481246, 0.6584899519973966, 0.6598812138963469]",lN2fuKPDzHA,5,lN2fuKPDzHA,21
29GrCUTdu3A,38.0,fyakMTYNtns,15,29GrCUTdu3A,0.6235702082127974,kQyAJv_Ordg,0.2562833484792913,HT666XwJR2s,1497532.160393333,kQyAJv_Ordg,0.4,brvGSr_BfQw,0.7241047157181634,HIuSiteKQXA,1.0,xfBo1wwM3eI,25,kQyAJv_Ordg,0.2615314383577015,kQyAJv_Ordg,0.2576947816934049,kQyAJv_Ordg,"[0.27576618668300645, 0.2758662258306101, 0.2765650105528321]",kQyAJv_Ordg,0.4,kQyAJv_Ordg,"[0.279187091503268, 0.27908496732026145, 0.2789624183006536]",kQyAJv_Ordg,5,kQyAJv_Ordg,11
UzPq0hDdDhs,19.0,MNjWQlr63i4,93,UzPq0hDdDhs,0.9480782435939054,gEpfTicDVUE,0.4567172492495948,8luSJxVswFw,1485481.3456666663,gEpfTicDVUE,0.8,taW_SQIEeLk,0.7260528604189554,BSaBDtpts4c,1.0,kEhUA5OYm1M,10,gEpfTicDVUE,0.33164786885146524,gEpfTicDVUE,0.4535810443100605,gEpfTicDVUE,"[0.004312595605618129, 0.004312595605618129, 0.004312595605618129]",gEpfTicDVUE,0.6,gEpfTicDVUE,"[0.00392156862745098, 0.00392156862745098, 0.00392156862745098]",gEpfTicDVUE,5,gEpfTicDVUE,6
